index,seed,batch_size,learning_rate,mse_x100
521,2711234365,32,0.0001,5.061107
727,3947592915,32,0.0001,4.321392
658,3531603583,32,0.0001,6.397132
307,1744571866,32,0.0001,5.117647
732,3982408282,32,0.0001,3.667941
253,1481529021,32,0.0001,5.724319
578,3073507751,32,0.0001,4.843663
450,2400227150,32,0.0001,5.047379
451,2400784315,32,0.0001,3.077839
542,2888004167,32,0.0001,6.271414
588,3117403381,32,0.0001,6.659485
515,2690518011,32,0.0001,5.559365
271,1571715391,32,0.0001,6.759724
655,3513763120,32,0.0001,6.01203
718,3916905196,32,0.0001,5.006657
583,3093582843,32,0.0001,5.840335
452,2409889442,32,0.0001,3.944319
665,3577938010,32,0.0001,2.87104
787,4218900356,32,0.0001,4.688029
319,1822612080,32,0.0001,4.189682
241,1401062374,32,0.0001,4.281899
453,2410708579,32,0.0001,5.635452
382,2124925937,32,0.0001,3.306509
691,3741510301,32,0.0001,5.016337
606,3212408679,32,0.0001,3.250934
406,2217633142,32,0.0001,4.868194
285,1647507875,32,0.0001,5.698025
249,1453395613,32,0.0001,7.859752
686,3718836128,32,0.0001,6.044184
659,3538105639,32,0.0001,5.495252
419,2262708055,32,0.0001,7.591556
29,166003636,32,0.0001,7.29946
647,3487994093,32,0.0001,6.7747
27,159368359,32,0.0001,5.690135
584,3100490675,32,0.0001,6.494065
776,4144912136,32,0.0001,8.171804
135,743712961,32,0.0001,6.195385
90,554441630,32,0.0001,6.021
500,2643364798,32,0.0001,6.955433
137,751394618,32,0.0001,5.327379
56,382671389,32,0.0001,4.374577
101,586174267,32,0.0001,4.048287
280,1621891552,32,0.0001,4.704446
525,2752992798,32,0.0001,4.76409
339,1910179590,32,0.0001,5.028902
745,4009966614,32,0.0001,4.508952
755,4046561081,32,0.0001,6.599975
217,1264123378,32,0.0001,3.464161
223,1283105626,32,0.0001,5.080807
510,2662607185,32,0.0001,5.298507
81,487164613,32,0.0001,7.679967
609,3221356302,32,0.0001,4.739861
238,1378550958,32,0.0001,4.303288
42,269992899,32,0.0001,5.071912
454,2413965186,32,0.0001,7.69501
661,3561457000,32,0.0001,4.688815
746,4012333331,32,0.0001,4.035922
294,1682449816,32,0.0001,5.717617
793,4250191551,32,0.0001,3.304416
512,2666889022,32,0.0001,6.179671
677,3673015092,32,0.0001,5.364322
168,972809141,32,0.0001,3.965675
438,2350090130,32,0.0001,5.883027
189,1102366978,32,0.0001,6.259405
91,554855744,32,0.0001,5.960665
305,1740657698,32,0.0001,6.138258
374,2099056470,32,0.0001,2.211911
662,3567186481,32,0.0001,4.442365
54,356820335,32,0.0001,4.679909
411,2236230105,32,0.0001,3.544388
286,1648915741,32,0.0001,6.683835
370,2085402742,32,0.0001,5.251152
138,753258402,32,0.0001,7.445948
107,625934881,32,0.0001,6.934527
93,558857333,32,0.0001,5.471281
185,1081785006,32,0.0001,4.02786
341,1914322909,32,0.0001,6.135869
359,2023023855,32,0.0001,4.997709
433,2324132397,32,0.0001,5.835854
327,1854328951,32,0.0001,5.001743
404,2206623722,32,0.0001,3.502186
200,1162160888,32,0.0001,7.004848
139,755005459,32,0.0001,6.463222
384,2129571036,32,0.0001,3.838665
114,671370736,32,0.0001,5.053722
182,1058247394,32,0.0001,5.170644
269,1566897210,32,0.0001,3.751397
278,1610757762,32,0.0001,8.429666
789,4227551937,32,0.0001,5.850559
281,1633689763,32,0.0001,5.905939
461,2449843404,32,0.0001,6.123105
592,3137472214,32,0.0001,5.910773
49,322970820,32,0.0001,5.565821
19,111036138,32,0.0001,5.352612
719,3918590227,32,0.0001,4.700021
782,4182180763,32,0.0001,4.090152
492,2595817034,32,0.0001,4.243574
414,2247048610,32,0.0001,5.646503
230,1338504106,32,0.0001,5.260401
513,2683705773,32,0.0001,6.240887
383,2127800988,32,0.0001,3.585838
226,1306658282,32,0.0001,6.619312
59,394648074,32,0.0001,4.271957
562,3003078969,32,0.0001,7.831415
791,4235440863,32,0.0001,5.154302
473,2496665773,32,0.0001,2.45026
590,3122884426,32,0.0001,4.478256
255,1504865558,32,0.0001,4.747968
64,432844083,32,0.0001,4.629151
395,2158855564,32,0.0001,4.607874
721,3921314390,32,0.0001,2.929777
651,3493553134,32,0.0001,3.736406
257,1506939261,32,0.0001,4.480761
668,3596653133,32,0.0001,3.062187
393,2150553651,32,0.0001,4.158385
485,2554939550,32,0.0001,5.957862
692,3760755573,32,0.0001,2.651638
105,611740421,32,0.0001,5.10897
140,758205763,32,0.0001,5.881158
131,724971537,32,0.0001,4.754432
199,1161561840,32,0.0001,5.583014
158,902042846,32,0.0001,4.811258
3,21174011,32,0.0001,4.733255
519,2701434094,32,0.0001,3.727563
106,617166321,32,0.0001,3.639521
30,169732016,32,0.0001,3.762983
70,445137485,32,0.0001,4.968884
446,2389495087,32,0.0001,3.732881
239,1398484920,32,0.0001,3.952319
466,2470762242,32,0.0001,4.102471
710,3877630807,32,0.0001,5.83894
44,272352353,32,0.0001,4.638344
768,4110967985,32,0.0001,4.019922
325,1850540657,32,0.0001,5.545747
797,4284553206,32,0.0001,3.418569
728,3951062027,32,0.0001,3.022646
260,1521987554,32,0.0001,5.386138
480,2522820003,32,0.0001,3.698389
420,2264540520,32,0.0001,3.881764
243,1408839075,32,0.0001,4.557719
417,2254686220,32,0.0001,4.460835
530,2780540957,32,0.0001,6.680339
483,2541896510,32,0.0001,7.192957
491,2588718722,32,0.0001,5.886862
602,3191878208,32,0.0001,2.618369
591,3124267070,32,0.0001,6.929686
560,2993669067,32,0.0001,4.39355
165,940384068,32,0.0001,7.293116
632,3337992903,32,0.0001,5.924245
254,1482483631,32,0.0001,6.688154
272,1574408004,32,0.0001,5.00337
265,1554938878,32,0.0001,4.577768
146,811164311,32,0.0001,5.362152
389,2143545896,32,0.0001,2.976457
261,1531464075,32,0.0001,5.207415
348,1965403372,32,0.0001,4.444993
680,3682145537,32,0.0001,7.983604
528,2767536841,32,0.0001,5.612132
244,1412693097,32,0.0001,4.518892
509,2661570197,32,0.0001,5.386377
678,3673102392,32,0.0001,4.352386
432,2322983363,32,0.0001,4.147274
377,2109090333,32,0.0001,5.473247
94,562268768,32,0.0001,5.334075
198,1154111010,32,0.0001,5.497216
424,2282138552,32,0.0001,6.012453
37,216786113,32,0.0001,3.329314
425,2285642393,32,0.0001,4.499063
337,1906945232,32,0.0001,7.091375
181,1052560785,32,0.0001,5.455425
594,3143512465,32,0.0001,5.447506
460,2448918602,32,0.0001,3.903539
335,1882035438,32,0.0001,3.961096
353,1986934876,32,0.0001,5.883046
300,1713094143,32,0.0001,3.795163
554,2961926555,32,0.0001,5.739634
535,2824880552,32,0.0001,3.84023
774,4135776717,32,0.0001,3.401915
108,639556787,32,0.0001,6.053178
98,584030681,32,0.0001,5.232193
771,4124951723,32,0.0001,6.810641
61,397905515,32,0.0001,5.225824
297,1696717655,32,0.0001,3.85353
712,3887599921,32,0.0001,6.139591
329,1863500636,32,0.0001,5.518521
5,39902650,32,0.0001,4.951475
464,2466057392,32,0.0001,3.577227
505,2653050075,32,0.0001,4.856241
290,1663235101,32,0.0001,5.157157
743,4008632452,32,0.0001,2.949569
689,3723888822,32,0.0001,5.204456
266,1555037757,32,0.0001,6.160617
330,1866164957,32,0.0001,2.475599
714,3902311213,32,0.0001,3.235827
427,2289301305,32,0.0001,6.103477
76,472220680,32,0.0001,5.795326
365,2049139164,32,0.0001,4.940073
574,3060991435,32,0.0001,5.242088
754,4041825666,32,0.0001,6.304457
157,896525782,32,0.0001,4.606381
477,2507900402,32,0.0001,5.211854
303,1724073766,32,0.0001,7.10895
385,2135266170,32,0.0001,5.043603
313,1791796778,32,0.0001,2.916988
262,1541173015,32,0.0001,8.350375
663,3573854486,32,0.0001,7.969928
400,2183847411,32,0.0001,3.966218
418,2262272108,32,0.0001,5.477198
643,3434441203,32,0.0001,5.439025
600,3185467481,32,0.0001,5.035326
729,3955979602,32,0.0001,6.519818
596,3172834229,32,0.0001,4.191202
475,2497828035,32,0.0001,4.515784
749,4013194867,32,0.0001,5.522661
730,3957205804,32,0.0001,6.118388
116,673966379,32,0.0001,1.929393
448,2395239155,32,0.0001,7.233129
34,211363302,32,0.0001,5.351083
277,1589903630,32,0.0001,5.652565
41,265269413,32,0.0001,2.660845
10,71224468,32,0.0001,6.535674
690,3735593747,32,0.0001,6.233093
344,1930364899,32,0.0001,8.078371
575,3065720681,32,0.0001,3.601223
723,3933669813,32,0.0001,6.316499
762,4092324967,32,0.0001,3.062298
486,2557940651,32,0.0001,4.527887
660,3548145907,32,0.0001,6.230098
742,4007076560,32,0.0001,5.982839
298,1699009411,32,0.0001,4.510002
248,1453106942,32,0.0001,4.610261
245,1424872628,32,0.0001,3.335981
422,2267510377,32,0.0001,5.609205
62,401675328,32,0.0001,4.962659
45,273504528,32,0.0001,6.52288
538,2847835411,32,0.0001,4.432072
194,1137866229,32,0.0001,6.338017
704,3854720369,32,0.0001,4.768726
641,3409443031,32,0.0001,3.205041
476,2506811872,32,0.0001,6.599385
356,1996252896,32,0.0001,5.323555
734,3990164418,32,0.0001,5.621257
197,1154008649,32,0.0001,3.45773
103,604155025,32,0.0001,4.619836
783,4182502943,32,0.0001,4.745318
397,2172497549,32,0.0001,5.230144
4,28733316,32,0.0001,2.391717
752,4033508543,32,0.0001,6.572939
63,413165419,32,0.0001,4.351403
237,1377423930,32,0.0001,4.278965
60,396655087,32,0.0001,3.659711
387,2141301284,32,0.0001,4.217115
133,730718496,32,0.0001,4.0155
784,4185953520,32,0.0001,3.979066
614,3242341532,32,0.0001,4.381526
324,1835568329,32,0.0001,7.921021
215,1251431559,32,0.0001,6.46648
256,1505764142,32,0.0001,6.609255
117,676077568,32,0.0001,7.100366
119,676253911,32,0.0001,5.787026
301,1717030948,32,0.0001,3.33284
342,1922497550,32,0.0001,4.382068
701,3845349337,32,0.0001,2.506944
220,1272288745,32,0.0001,5.136861
705,3861634509,32,0.0001,6.187104
32,184959732,32,0.0001,4.616521
595,3150390826,32,0.0001,5.401406
707,3868251227,32,0.0001,6.114817
87,541196390,32,0.0001,7.622649
672,3637080602,32,0.0001,6.922221
73,458481199,32,0.0001,5.738643
576,3071709870,32,0.0001,4.655614
26,151839516,32,0.0001,3.90006
778,4160976551,32,0.0001,5.632791
190,1120274922,32,0.0001,6.151244
644,3448916239,32,0.0001,5.38834
390,2145095870,32,0.0001,5.602821
794,4253578573,32,0.0001,5.045377
598,3175230534,32,0.0001,6.190706
184,1069307391,32,0.0001,7.515845
741,4006811095,32,0.0001,6.078963
33,198446591,32,0.0001,4.418202
652,3493870620,32,0.0001,4.786622
679,3679196966,32,0.0001,4.924074
508,2659716458,32,0.0001,3.877534
501,2644009808,32,0.0001,3.27488
331,1868188737,32,0.0001,4.739587
635,3386362128,32,0.0001,4.862617
507,2658514171,32,0.0001,8.40251
443,2371197261,32,0.0001,2.763492
233,1355626407,32,0.0001,6.84015
100,585489886,32,0.0001,6.623627
566,3018634836,32,0.0001,4.001901
174,991190390,32,0.0001,3.151236
314,1796087701,32,0.0001,3.82392
405,2211282408,32,0.0001,5.495216
489,2585143696,32,0.0001,3.584533
80,487066478,32,0.0001,3.604961
147,832261572,32,0.0001,6.106739
315,1797484985,32,0.0001,7.270899
89,554043425,32,0.0001,3.848749
436,2332185607,32,0.0001,3.914617
323,1834936228,32,0.0001,4.684452
75,469337765,32,0.0001,5.085197
605,3210919292,32,0.0001,4.335396
493,2597160931,32,0.0001,4.064969
556,2982351522,32,0.0001,4.796618
358,2001446305,32,0.0001,5.778078
628,3317131472,32,0.0001,3.998175
162,918982215,32,0.0001,6.439714
246,1428457261,32,0.0001,5.145467
363,2042412822,32,0.0001,5.220884
495,2621082007,32,0.0001,5.130177
740,4005091998,32,0.0001,3.868235
109,641498662,32,0.0001,2.211987
368,2083231923,32,0.0001,5.596087
115,672812068,32,0.0001,3.79601
14,96603249,32,0.0001,4.851378
555,2976126774,32,0.0001,5.532422
306,1741312855,32,0.0001,3.882426
180,1021872130,32,0.0001,8.669951
608,3221008606,32,0.0001,3.847039
24,148053890,32,0.0001,4.973542
645,3450842335,32,0.0001,6.035133
392,2149319987,32,0.0001,5.078958
586,3111251398,32,0.0001,6.728847
401,2187548497,32,0.0001,7.725056
379,2115972809,32,0.0001,6.810161
143,781251858,32,0.0001,6.342765
227,1327424429,32,0.0001,5.047879
391,2145378635,32,0.0001,5.245278
497,2621588390,32,0.0001,6.461323
565,3009626575,32,0.0001,6.03252
781,4172528930,32,0.0001,3.604405
354,1987728663,32,0.0001,5.062126
84,507496632,32,0.0001,4.453084
462,2452641052,32,0.0001,3.245976
110,644326255,32,0.0001,4.330004
267,1560023934,32,0.0001,4.439974
145,783459538,32,0.0001,5.097842
209,1215284886,32,0.0001,4.598628
51,345973407,32,0.0001,5.01419
120,689014779,32,0.0001,5.954906
777,4156489662,32,0.0001,6.674425
211,1225371478,32,0.0001,6.1172
753,4034223012,32,0.0001,3.538865
502,2644119078,32,0.0001,4.245558
124,701262332,32,0.0001,5.626052
366,2069021975,32,0.0001,5.185154
178,1017813104,32,0.0001,5.135284
38,222115573,32,0.0001,3.013661
112,652792014,32,0.0001,6.68776
66,441903163,32,0.0001,5.152245
569,3047914943,32,0.0001,3.576107
582,3091059649,32,0.0001,7.553221
77,474476532,32,0.0001,5.826347
763,4095056614,32,0.0001,4.366625
381,2120555403,32,0.0001,6.601067
761,4090710499,32,0.0001,4.954474
529,2776983176,32,0.0001,6.587703
333,1877002009,32,0.0001,5.290793
349,1965553203,32,0.0001,7.139803
773,4129489144,32,0.0001,3.342931
345,1938270691,32,0.0001,4.232714
715,3902556337,32,0.0001,4.311725
302,1718152509,32,0.0001,3.278156
22,135371509,32,0.0001,4.962209
634,3372558949,32,0.0001,7.204132
631,3333650982,32,0.0001,4.696383
478,2515101458,32,0.0001,5.778855
219,1269739939,32,0.0001,6.850106
459,2445891866,32,0.0001,5.335658
546,2928187655,32,0.0001,5.271121
36,216124376,32,0.0001,5.620005
465,2466213103,32,0.0001,5.782532
275,1577417485,32,0.0001,4.306
55,369277049,32,0.0001,6.005884
0,1636281,32,0.0001,5.419578
212,1237334616,32,0.0001,2.938538
640,3407505284,32,0.0001,2.324714
637,3395767071,32,0.0001,3.581698
130,717615322,32,0.0001,2.718487
471,2487937366,32,0.0001,2.726837
394,2151880334,32,0.0001,2.735014
687,3721306153,32,0.0001,2.12686
58,388515000,32,0.0001,2.974454
232,1355468786,32,0.0001,2.602712
234,1356025002,32,0.0001,2.693466
321,1828261471,32,0.0001,2.262274
398,2178077735,32,0.0001,2.735011
12,81376418,32,0.0001,1.885955
696,3806162886,32,0.0001,1.740065
499,2633060670,32,0.0001,1.812297
263,1547018033,32,0.0001,3.029379
426,2286060493,32,0.0001,2.283684
229,1334454980,32,0.0001,3.154316
648,3489233701,32,0.0001,1.805424
587,3114679737,32,0.0001,2.984514
195,1142369558,32,0.0001,3.032264
571,3052818142,32,0.0001,2.505337
667,3593303030,32,0.0001,2.377529
599,3176968626,32,0.0001,2.001504
435,2329735936,32,0.0001,2.073549
517,2690764351,32,0.0001,2.616429
563,3004948968,32,0.0001,2.16165
311,1764398295,32,0.0001,1.671243
770,4114599217,32,0.0001,2.138071
127,712892409,32,0.0001,2.408218
53,348643470,32,0.0001,2.186729
334,1879998130,32,0.0001,2.107346
792,4237116011,32,0.0001,2.017628
347,1956577538,32,0.0001,2.23996
772,4127615786,32,0.0001,1.545888
534,2816552218,32,0.0001,2.366705
487,2563941125,32,0.0001,2.202809
259,1520882987,32,0.0001,1.965089
336,1886159209,32,0.0001,2.232715
504,2649893316,32,0.0001,2.218115
441,2364231425,32,0.0001,3.521593
318,1817351433,32,0.0001,2.76289
744,4009565933,32,0.0001,1.944986
619,3261192944,32,0.0001,2.04502
618,3258308272,32,0.0001,1.728636
524,2727113025,32,0.0001,1.977948
274,1577402820,32,0.0001,2.513887
202,1164060874,32,0.0001,2.44402
231,1346417140,32,0.0001,3.411939
469,2477678121,32,0.0001,2.879825
15,97068529,32,0.0001,2.133978
498,2628072843,32,0.0001,2.130068
423,2280642471,32,0.0001,2.232561
279,1617926037,32,0.0001,1.599148
268,1562716170,32,0.0001,2.237198
148,836139446,32,0.0001,4.393491
550,2943338877,32,0.0001,2.940763
518,2694091579,32,0.0001,2.452556
573,3054920737,32,0.0001,1.862125
624,3294013000,32,0.0001,2.45921
765,4096716347,32,0.0001,1.688461
104,611470222,32,0.0001,2.59279
407,2218081895,32,0.0001,2.028501
698,3821647639,32,0.0001,2.475539
95,575978247,32,0.0001,2.446331
82,488568334,32,0.0001,2.268146
494,2609623421,32,0.0001,3.326445
536,2840401791,32,0.0001,3.391345
511,2666689594,32,0.0001,2.566248
83,489607384,32,0.0001,2.553347
161,917863822,32,0.0001,2.741239
577,3072429963,32,0.0001,2.891715
636,3391064686,32,0.0001,3.323374
653,3501718533,32,0.0001,3.308728
681,3682284103,32,0.0001,2.08811
673,3637313944,32,0.0001,1.773273
186,1083342261,32,0.0001,3.206346
284,1645407601,32,0.0001,2.05853
688,3723487701,32,0.0001,2.340244
332,1870588672,32,0.0001,2.036336
408,2220098813,32,0.0001,4.197492
97,582450454,32,0.0001,3.33586
151,849085970,32,0.0001,3.586351
481,2538759175,32,0.0001,1.983209
739,4002549665,32,0.0001,2.352717
437,2334614032,32,0.0001,2.269447
350,1971064116,32,0.0001,2.139742
179,1018916965,32,0.0001,1.409675
759,4075960328,32,0.0001,2.445155
65,436264222,32,0.0001,2.073826
775,4140069382,32,0.0001,2.44437
756,4048507978,32,0.0001,1.367161
713,3898863325,32,0.0001,3.106107
85,513464137,32,0.0001,2.826559
429,2309025518,32,0.0001,2.444984
17,107246313,32,0.0001,2.348326
204,1180165428,32,0.0001,1.476025
527,2762026155,32,0.0001,2.385572
415,2248853483,32,0.0001,2.646682
620,3276947202,32,0.0001,2.111879
222,1281053093,32,0.0001,2.069528
646,3459692484,32,0.0001,2.044862
716,3904340210,32,0.0001,1.826529
57,387251681,32,0.0001,2.81302
676,3668988830,32,0.0001,2.533921
731,3980326754,32,0.0001,2.58456
43,270656786,32,0.0001,2.500204
568,3029774721,32,0.0001,2.047089
296,1688685383,32,0.0001,1.747276
564,3008411910,32,0.0001,3.410778
440,2360502694,32,0.0001,3.340644
522,2715378609,32,0.0001,2.286031
67,442520612,32,0.0001,3.114723
172,976112731,32,0.0001,2.749673
111,647698690,32,0.0001,1.907347
360,2023190408,32,0.0001,2.098329
403,2199766449,32,0.0001,1.663241
748,4012994154,32,0.0001,1.515766
709,3876295064,32,0.0001,1.725203
547,2932601263,32,0.0001,2.127281
86,519585921,32,0.0001,2.291862
409,2225124889,32,0.0001,2.134231
39,243371005,32,0.0001,2.249482
526,2753642846,32,0.0001,1.875557
25,148120861,32,0.0001,2.07187
196,1142932613,32,0.0001,1.397434
558,2989573618,32,0.0001,1.901028
549,2936119111,32,0.0001,1.846703
155,866784552,32,0.0001,1.559567
166,941311679,32,0.0001,2.571958
293,1680810593,32,0.0001,1.612212
6,52656976,32,0.0001,2.134861
623,3286057775,32,0.0001,2.615742
479,2521842202,32,0.0001,4.248103
169,975009524,32,0.0001,2.071169
28,161633165,32,0.0001,2.416449
92,558458086,32,0.0001,1.809856
757,4066938914,32,0.0001,2.576908
675,3666569384,32,0.0001,2.935192
192,1122377977,32,0.0001,2.242962
340,1912821113,32,0.0001,2.904868
288,1652759665,32,0.0001,2.513267
666,3579813917,32,0.0001,1.986793
589,3118935322,32,0.0001,2.291368
125,706631431,32,0.0001,1.589046
638,3400455780,32,0.0001,2.251581
251,1469407407,32,0.0001,1.911223
362,2036095558,32,0.0001,2.791529
23,147424866,32,0.0001,2.547049
372,2092816440,32,0.0001,1.372134
693,3763401080,32,0.0001,2.551553
444,2373182733,32,0.0001,2.504362
428,2289677784,32,0.0001,1.888892
141,759366544,32,0.0001,2.143728
579,3074781400,32,0.0001,1.767901
129,717391268,32,0.0001,2.783234
1,2585565,32,0.0001,2.668515
210,1224758575,32,0.0001,2.580843
221,1279531638,32,0.0001,1.685403
47,292318348,32,0.0001,2.276261
626,3294715979,32,0.0001,3.095279
309,1749500094,32,0.0001,2.745396
364,2043604092,32,0.0001,2.042689
410,2234307340,32,0.0001,2.560652
242,1402379614,32,0.0001,3.042248
118,676106764,32,0.0001,2.324312
304,1736468365,32,0.0001,2.259446
457,2440992039,32,0.0001,2.416793
183,1058977134,32,0.0001,2.091836
779,4162789371,32,0.0001,2.255621
