index,seed,epsilon,learning_rate,mse_x100
592,3137472214,20,0.01,0.911821
461,2449843404,20,0.01,0.667422
57,387251681,20,0.01,0.77297
719,3918590227,20,0.01,0.93834
49,322970820,20,0.01,0.842604
782,4182180763,20,0.01,1.000357
19,111036138,20,0.01,0.791634
492,2595817034,20,0.01,0.856654
230,1338504106,20,0.01,0.807524
676,3668988830,20,0.01,0.755229
513,2683705773,20,0.01,0.844118
383,2127800988,20,0.01,0.912562
731,3980326754,20,0.01,0.842698
414,2247048610,20,0.01,0.720384
59,394648074,20,0.01,0.90617
226,1306658282,20,0.01,0.814702
791,4235440863,20,0.01,0.882961
562,3003078969,20,0.01,0.722687
473,2496665773,20,0.01,0.742992
255,1504865558,20,0.01,0.813796
64,432844083,20,0.01,0.855213
590,3122884426,20,0.01,0.813333
395,2158855564,20,0.01,0.807851
668,3596653133,20,0.01,0.800788
568,3029774721,20,0.01,0.899154
651,3493553134,20,0.01,0.917957
721,3921314390,20,0.01,0.837384
485,2554939550,20,0.01,0.834899
257,1506939261,20,0.01,0.773768
393,2150553651,20,0.01,0.843574
105,611740421,20,0.01,0.908935
140,758205763,20,0.01,0.856279
692,3760755573,20,0.01,0.768607
158,902042846,20,0.01,0.822981
131,724971537,20,0.01,0.801514
3,21174011,20,0.01,0.876285
106,617166321,20,0.01,0.793939
519,2701434094,20,0.01,0.858652
199,1161561840,20,0.01,0.809784
440,2360502694,20,0.01,0.774565
564,3008411910,20,0.01,0.856581
70,445137485,20,0.01,0.863625
43,270656786,20,0.01,0.871186
446,2389495087,20,0.01,0.853122
30,169732016,20,0.01,0.779134
466,2470762242,20,0.01,0.93222
710,3877630807,20,0.01,0.842851
111,647698690,20,0.01,0.663465
44,272352353,20,0.01,0.879123
239,1398484920,20,0.01,0.779001
172,976112731,20,0.01,0.79614
768,4110967985,20,0.01,0.796148
728,3951062027,20,0.01,0.700683
522,2715378609,20,0.01,0.820628
325,1850540657,20,0.01,0.902594
797,4284553206,20,0.01,0.907551
260,1521987554,20,0.01,0.978041
417,2254686220,20,0.01,0.838994
243,1408839075,20,0.01,0.922456
530,2780540957,20,0.01,0.871938
480,2522820003,20,0.01,0.912094
420,2264540520,20,0.01,0.888947
67,442520612,20,0.01,0.878703
591,3124267070,20,0.01,0.790711
560,2993669067,20,0.01,0.768273
483,2541896510,20,0.01,0.810938
632,3337992903,20,0.01,0.947481
360,2023190408,20,0.01,0.768685
165,940384068,20,0.01,0.82434
491,2588718722,20,0.01,0.747611
403,2199766449,20,0.01,0.627944
254,1482483631,20,0.01,0.736857
272,1574408004,20,0.01,0.772139
602,3191878208,20,0.01,0.676822
265,1554938878,20,0.01,0.810338
389,2143545896,20,0.01,0.847129
528,2767536841,20,0.01,0.729029
348,1965403372,20,0.01,0.797868
261,1531464075,20,0.01,0.885843
146,811164311,20,0.01,0.772203
680,3682145537,20,0.01,0.714238
244,1412693097,20,0.01,0.889353
748,4012994154,20,0.01,1.035932
509,2661570197,20,0.01,0.737974
432,2322983363,20,0.01,0.846485
678,3673102392,20,0.01,0.884196
94,562268768,20,0.01,0.893
377,2109090333,20,0.01,0.740802
198,1154111010,20,0.01,0.865767
37,216786113,20,0.01,0.921715
337,1906945232,20,0.01,0.924264
424,2282138552,20,0.01,0.812296
460,2448918602,20,0.01,0.780446
425,2285642393,20,0.01,0.812072
709,3876295064,20,0.01,0.840608
547,2932601263,20,0.01,0.835918
335,1882035438,20,0.01,0.7829
594,3143512465,20,0.01,0.964753
300,1713094143,20,0.01,0.781995
353,1986934876,20,0.01,0.928375
554,2961926555,20,0.01,0.839174
181,1052560785,20,0.01,0.731004
108,639556787,20,0.01,0.783789
98,584030681,20,0.01,0.861036
774,4135776717,20,0.01,0.902076
61,397905515,20,0.01,0.896448
771,4124951723,20,0.01,0.910703
535,2824880552,20,0.01,0.864784
712,3887599921,20,0.01,0.802784
297,1696717655,20,0.01,0.782298
743,4008632452,20,0.01,0.886441
464,2466057392,20,0.01,0.834716
5,39902650,20,0.01,0.742411
329,1863500636,20,0.01,0.800599
689,3723888822,20,0.01,0.836616
266,1555037757,20,0.01,0.951952
290,1663235101,20,0.01,0.984454
330,1866164957,20,0.01,0.84755
86,519585921,20,0.01,0.828006
505,2653050075,20,0.01,0.752108
409,2225124889,20,0.01,0.85373
714,3902311213,20,0.01,0.697853
25,148120861,20,0.01,0.841244
39,243371005,20,0.01,0.84913
427,2289301305,20,0.01,0.978553
574,3060991435,20,0.01,0.863003
365,2049139164,20,0.01,0.949551
76,472220680,20,0.01,0.813174
526,2753642846,20,0.01,0.714224
558,2989573618,20,0.01,0.846938
477,2507900402,20,0.01,1.013685
754,4041825666,20,0.01,0.806465
385,2135266170,20,0.01,0.873867
303,1724073766,20,0.01,0.866322
157,896525782,20,0.01,0.974318
196,1142932613,20,0.01,0.823066
663,3573854486,20,0.01,0.872019
262,1541173015,20,0.01,0.892668
313,1791796778,20,0.01,0.847093
400,2183847411,20,0.01,0.928394
155,866784552,20,0.01,0.808918
418,2262272108,20,0.01,0.775369
549,2936119111,20,0.01,0.821463
643,3434441203,20,0.01,0.804949
729,3955979602,20,0.01,0.949985
600,3185467481,20,0.01,0.838762
293,1680810593,20,0.01,0.796158
596,3172834229,20,0.01,0.898281
166,941311679,20,0.01,0.914341
749,4013194867,20,0.01,0.734403
730,3957205804,20,0.01,0.993255
448,2395239155,20,0.01,0.601119
475,2497828035,20,0.01,0.771044
6,52656976,20,0.01,0.842558
116,673966379,20,0.01,0.975343
10,71224468,20,0.01,0.830217
41,265269413,20,0.01,0.773839
277,1589903630,20,0.01,0.877612
34,211363302,20,0.01,0.910871
690,3735593747,20,0.01,0.709118
723,3933669813,20,0.01,0.79393
344,1930364899,20,0.01,0.83337
762,4092324967,20,0.01,0.756449
486,2557940651,20,0.01,0.741414
623,3286057775,20,0.01,0.956631
575,3065720681,20,0.01,0.691094
660,3548145907,20,0.01,0.817174
298,1699009411,20,0.01,0.857034
248,1453106942,20,0.01,0.856861
742,4007076560,20,0.01,0.749816
479,2521842202,20,0.01,0.900268
422,2267510377,20,0.01,0.884418
62,401675328,20,0.01,0.778025
538,2847835411,20,0.01,0.88083
194,1137866229,20,0.01,0.816354
45,273504528,20,0.01,0.790708
476,2506811872,20,0.01,0.889924
641,3409443031,20,0.01,0.740239
734,3990164418,20,0.01,0.841689
356,1996252896,20,0.01,0.866604
197,1154008649,20,0.01,0.778546
28,161633165,20,0.01,0.846434
92,558458086,20,0.01,0.751496
169,975009524,20,0.01,0.831804
704,3854720369,20,0.01,0.747376
103,604155025,20,0.01,0.723761
783,4182502943,20,0.01,0.713103
4,28733316,20,0.01,0.913707
245,1424872628,20,0.01,0.603781
397,2172497549,20,0.01,0.812617
752,4033508543,20,0.01,0.772612
237,1377423930,20,0.01,0.94796
63,413165419,20,0.01,0.83905
387,2141301284,20,0.01,0.787395
192,1122377977,20,0.01,0.960552
60,396655087,20,0.01,0.733078
784,4185953520,20,0.01,0.845704
133,730718496,20,0.01,0.814127
324,1835568329,20,0.01,0.788111
256,1505764142,20,0.01,0.937764
119,676253911,20,0.01,0.870188
117,676077568,20,0.01,0.935084
614,3242341532,20,0.01,0.887037
215,1251431559,20,0.01,0.726316
701,3845349337,20,0.01,0.748503
220,1272288745,20,0.01,0.865762
301,1717030948,20,0.01,0.793981
32,184959732,20,0.01,0.887134
757,4066938914,20,0.01,0.830477
342,1922497550,20,0.01,0.634197
707,3868251227,20,0.01,0.913318
705,3861634509,20,0.01,0.753113
675,3666569384,20,0.01,0.916116
595,3150390826,20,0.01,0.877086
87,541196390,20,0.01,0.898182
672,3637080602,20,0.01,0.791924
576,3071709870,20,0.01,0.958366
666,3579813917,20,0.01,0.788789
340,1912821113,20,0.01,0.85347
26,151839516,20,0.01,0.840351
778,4160976551,20,0.01,0.76894
190,1120274922,20,0.01,0.777161
73,458481199,20,0.01,0.659967
125,706631431,20,0.01,0.768753
288,1652759665,20,0.01,0.993929
638,3400455780,20,0.01,0.836547
390,2145095870,20,0.01,0.727913
589,3118935322,20,0.01,0.833611
794,4253578573,20,0.01,0.814208
598,3175230534,20,0.01,0.866551
184,1069307391,20,0.01,0.901953
741,4006811095,20,0.01,0.770566
251,1469407407,20,0.01,0.836501
644,3448916239,20,0.01,0.739808
33,198446591,20,0.01,0.833581
508,2659716458,20,0.01,0.844614
652,3493870620,20,0.01,0.977671
679,3679196966,20,0.01,0.920029
501,2644009808,20,0.01,0.794127
443,2371197261,20,0.01,0.953165
635,3386362128,20,0.01,0.790421
100,585489886,20,0.01,0.836994
507,2658514171,20,0.01,0.785777
331,1868188737,20,0.01,0.760435
233,1355626407,20,0.01,0.837903
405,2211282408,20,0.01,0.874575
23,147424866,20,0.01,0.858502
566,3018634836,20,0.01,0.834606
174,991190390,20,0.01,0.762557
314,1796087701,20,0.01,0.748836
489,2585143696,20,0.01,0.812174
89,554043425,20,0.01,0.843104
80,487066478,20,0.01,0.778973
315,1797484985,20,0.01,0.755082
147,832261572,20,0.01,0.945512
372,2092816440,20,0.01,1.013378
436,2332185607,20,0.01,0.806346
323,1834936228,20,0.01,0.88641
75,469337765,20,0.01,0.81102
693,3763401080,20,0.01,0.840065
605,3210919292,20,0.01,0.794782
493,2597160931,20,0.01,0.746198
556,2982351522,20,0.01,0.888924
444,2373182733,20,0.01,0.945689
358,2001446305,20,0.01,0.819803
362,2036095558,20,0.01,0.881792
628,3317131472,20,0.01,0.953796
428,2289677784,20,0.01,0.769406
141,759366544,20,0.01,0.975354
210,1224758575,20,0.01,0.899545
162,918982215,20,0.01,0.792821
246,1428457261,20,0.01,0.971656
363,2042412822,20,0.01,0.801767
579,3074781400,20,0.01,0.887712
1,2585565,20,0.01,0.783118
495,2621082007,20,0.01,0.898147
740,4005091998,20,0.01,0.84206
115,672812068,20,0.01,0.707568
109,641498662,20,0.01,0.828349
555,2976126774,20,0.01,0.894977
368,2083231923,20,0.01,0.906532
180,1021872130,20,0.01,0.856121
608,3221008606,20,0.01,0.854677
14,96603249,20,0.01,0.836392
306,1741312855,20,0.01,0.740478
221,1279531638,20,0.01,0.77299
24,148053890,20,0.01,0.795722
129,717391268,20,0.01,0.775949
401,2187548497,20,0.01,0.929417
392,2149319987,20,0.01,0.830643
379,2115972809,20,0.01,0.888138
143,781251858,20,0.01,0.865298
645,3450842335,20,0.01,0.891629
586,3111251398,20,0.01,0.835955
227,1327424429,20,0.01,0.806618
626,3294715979,20,0.01,0.7494
47,292318348,20,0.01,0.781784
391,2145378635,20,0.01,0.95476
364,2043604092,20,0.01,0.763085
497,2621588390,20,0.01,0.735636
410,2234307340,20,0.01,0.802101
565,3009626575,20,0.01,0.741403
781,4172528930,20,0.01,0.825641
110,644326255,20,0.01,0.97827
84,507496632,20,0.01,0.738514
354,1987728663,20,0.01,0.705691
462,2452641052,20,0.01,0.841791
267,1560023934,20,0.01,0.811751
145,783459538,20,0.01,0.802654
51,345973407,20,0.01,0.897587
242,1402379614,20,0.01,0.749542
309,1749500094,20,0.01,0.819241
120,689014779,20,0.01,0.878619
777,4156489662,20,0.01,0.900163
457,2440992039,20,0.01,0.867394
209,1215284886,20,0.01,0.77588
753,4034223012,20,0.01,0.771815
304,1736468365,20,0.01,0.84021
779,4162789371,20,0.01,0.857599
502,2644119078,20,0.01,0.862518
211,1225371478,20,0.01,0.799299
366,2069021975,20,0.01,0.812746
178,1017813104,20,0.01,0.871465
124,701262332,20,0.01,0.919618
118,676106764,20,0.01,0.765315
38,222115573,20,0.01,0.89474
112,652792014,20,0.01,0.786786
126,709488003,20,0.01,0.91969
569,3047914943,20,0.01,0.984212
66,441903163,20,0.01,0.781517
77,474476532,20,0.01,0.903607
582,3091059649,20,0.01,0.771465
346,1951396201,20,0.01,0.852729
183,1058977134,20,0.01,0.733269
763,4095056614,20,0.01,0.845735
381,2120555403,20,0.01,0.750081
333,1877002009,20,0.01,0.924578
529,2776983176,20,0.01,0.808891
349,1965553203,20,0.01,0.854071
773,4129489144,20,0.01,0.928203
345,1938270691,20,0.01,0.814358
761,4090710499,20,0.01,0.775776
302,1718152509,20,0.01,0.824316
22,135371509,20,0.01,0.803176
715,3902556337,20,0.01,0.81631
544,2900637944,20,0.01,0.737796
144,781344883,20,0.01,0.958079
621,3279533887,20,0.01,0.705099
634,3372558949,20,0.01,0.836431
478,2515101458,20,0.01,0.982993
219,1269739939,20,0.01,0.793768
631,3333650982,20,0.01,0.808499
36,216124376,20,0.01,0.915892
546,2928187655,20,0.01,0.844246
459,2445891866,20,0.01,0.895532
465,2466213103,20,0.01,0.887782
0,1636281,20,0.01,0.816944
55,369277049,20,0.01,0.834051
275,1577417485,20,0.01,0.759054
640,3407505284,40,0.0001,1.72515
471,2487937366,40,0.0001,3.874481
212,1237334616,40,0.0001,1.766776
625,3294508113,40,0.0001,2.610201
270,1567316106,40,0.0001,2.128311
506,2656397739,40,0.0001,1.754081
637,3395767071,40,0.0001,1.991735
412,2241739480,40,0.0001,3.458202
130,717615322,40,0.0001,1.954672
669,3611889259,40,0.0001,1.927263
113,653467171,40,0.0001,2.200169
218,1268563555,40,0.0001,2.805191
516,2690709307,40,0.0001,2.279351
21,132138180,40,0.0001,1.857884
164,932410737,40,0.0001,1.955082
58,388515000,40,0.0001,2.380719
394,2151880334,40,0.0001,1.688183
232,1355468786,40,0.0001,2.527457
766,4105568600,40,0.0001,2.642721
708,3868261004,40,0.0001,1.860687
214,1251138396,40,0.0001,2.114447
78,479815976,40,0.0001,3.247506
553,2956320264,40,0.0001,3.235402
317,1810198714,40,0.0001,2.249824
601,3190569566,40,0.0001,1.465404
367,2072026239,40,0.0001,1.985333
541,2862748497,40,0.0001,2.544299
18,109829537,40,0.0001,2.294109
206,1193539236,40,0.0001,2.228594
234,1356025002,40,0.0001,2.623997
388,2142096960,40,0.0001,2.534613
289,1662047706,40,0.0001,2.915528
540,2861747614,40,0.0001,3.004847
321,1828261471,40,0.0001,2.129381
687,3721306153,40,0.0001,1.977192
717,3907182663,40,0.0001,1.728159
398,2178077735,40,0.0001,2.587076
499,2633060670,40,0.0001,2.371627
264,1554171906,40,0.0001,3.546642
12,81376418,40,0.0001,2.64459
552,2953303914,40,0.0001,2.297965
229,1334454980,40,0.0001,1.471606
648,3489233701,40,0.0001,1.740929
68,444574582,40,0.0001,2.342892
434,2326594845,40,0.0001,1.365077
696,3806162886,40,0.0001,2.832947
639,3406430428,40,0.0001,1.892492
128,715389675,40,0.0001,2.555436
684,3715025430,40,0.0001,2.667658
725,3937593489,40,0.0001,1.965285
426,2286060493,40,0.0001,2.648886
263,1547018033,40,0.0001,1.419041
587,3114679737,40,0.0001,1.96899
187,1087633206,40,0.0001,3.516047
697,3814889138,40,0.0001,1.538672
617,3254095427,40,0.0001,2.109346
799,4293992114,40,0.0001,3.371514
599,3176968626,40,0.0001,3.00429
435,2329735936,40,0.0001,2.599961
16,99532446,40,0.0001,2.585248
195,1142369558,40,0.0001,2.26072
699,3826863152,40,0.0001,1.961789
670,3626774581,40,0.0001,2.075749
613,3241846684,40,0.0001,2.17826
570,3051814239,40,0.0001,2.208357
667,3593303030,40,0.0001,2.383752
561,3002124248,40,0.0001,2.134886
134,736222544,40,0.0001,2.414615
421,2265877824,40,0.0001,1.381569
581,3077519216,40,0.0001,2.962326
616,3251664631,40,0.0001,1.904436
557,2986934412,40,0.0001,1.632444
369,2083604620,40,0.0001,2.863239
442,2364649842,40,0.0001,1.492876
585,3104109061,40,0.0001,2.029495
571,3052818142,40,0.0001,1.900129
416,2250412969,40,0.0001,2.551396
102,594246501,40,0.0001,2.256821
633,3366535515,40,0.0001,1.520992
7,56765849,40,0.0001,1.6518
376,2108367997,40,0.0001,2.765275
597,3174739715,40,0.0001,3.149951
517,2690764351,40,0.0001,1.455246
201,1163499228,40,0.0001,2.043519
463,2463941285,40,0.0001,2.080653
563,3004948968,40,0.0001,2.209921
642,3414909485,40,0.0001,1.966041
311,1764398295,40,0.0001,2.640229
48,313382871,40,0.0001,2.552618
205,1185413329,40,0.0001,2.565114
9,68549904,40,0.0001,2.766629
224,1288653364,40,0.0001,1.379898
770,4114599217,40,0.0001,2.139329
163,928292012,40,0.0001,2.844039
50,342303009,40,0.0001,1.857751
488,2569099080,40,0.0001,2.186518
447,2390678237,40,0.0001,2.651739
160,915591857,40,0.0001,3.113354
308,1748619445,40,0.0001,2.296668
171,975858868,40,0.0001,2.719694
127,712892409,40,0.0001,3.674054
11,74293199,40,0.0001,2.558682
40,262694947,40,0.0001,2.158818
175,998479700,40,0.0001,1.847804
767,4108527187,40,0.0001,3.575642
682,3693249371,40,0.0001,2.090546
46,284928499,40,0.0001,1.856233
792,4237116011,40,0.0001,1.823307
711,3879599126,40,0.0001,2.744989
53,348643470,40,0.0001,3.028163
543,2893127821,40,0.0001,2.919586
656,3513855289,40,0.0001,2.797453
347,1956577538,40,0.0001,1.786805
334,1879998130,40,0.0001,2.014793
772,4127615786,40,0.0001,2.467875
671,3627479877,40,0.0001,3.749638
695,3782736483,40,0.0001,3.429837
490,2586456437,40,0.0001,2.694888
320,1826937305,40,0.0001,2.354845
142,765745768,40,0.0001,2.549778
352,1984510539,40,0.0001,3.035928
514,2687944210,40,0.0001,1.866746
361,2028315151,40,0.0001,2.179532
292,1678548266,40,0.0001,2.800906
703,3851071214,40,0.0001,3.092033
99,584334175,40,0.0001,1.411362
291,1674184798,40,0.0001,2.626483
338,1910092192,40,0.0001,2.292642
287,1649231404,40,0.0001,2.019813
259,1520882987,40,0.0001,1.745101
738,4001806226,40,0.0001,3.625395
534,2816552218,40,0.0001,1.704904
664,3574567884,40,0.0001,2.165967
216,1262924356,40,0.0001,2.715304
240,1399431050,40,0.0001,2.339897
467,2472048930,40,0.0001,2.055246
235,1357486543,40,0.0001,2.259682
402,2188713250,40,0.0001,2.815496
487,2563941125,40,0.0001,2.482516
504,2649893316,40,0.0001,2.329843
326,1851520484,40,0.0001,2.706485
328,1861950617,40,0.0001,2.183679
159,911321210,40,0.0001,1.504481
336,1886159209,40,0.0001,2.423792
439,2353650934,40,0.0001,1.945555
702,3847276037,40,0.0001,2.246808
276,1584895659,40,0.0001,2.392013
136,745292537,40,0.0001,2.627255
236,1369021779,40,0.0001,1.386192
52,348011699,40,0.0001,1.80462
69,444967542,40,0.0001,3.433581
548,2936084114,40,0.0001,2.114261
615,3246934513,40,0.0001,2.810419
619,3261192944,40,0.0001,1.842784
706,3863076800,40,0.0001,2.125503
618,3258308272,40,0.0001,2.593794
472,2491809171,40,0.0001,2.129591
496,2621121542,40,0.0001,2.418993
524,2727113025,40,0.0001,2.250545
744,4009565933,40,0.0001,2.685876
683,3700319749,40,0.0001,3.104234
318,1817351433,40,0.0001,2.434135
760,4076480937,40,0.0001,2.052166
474,2497285268,40,0.0001,1.746628
153,861342595,40,0.0001,3.107706
170,975156646,40,0.0001,2.122521
441,2364231425,40,0.0001,2.165142
593,3139800219,40,0.0001,1.784529
431,2314519495,40,0.0001,3.370598
188,1095492092,40,0.0001,2.670787
726,3944383927,40,0.0001,3.140614
274,1577402820,40,0.0001,2.101129
610,3225872968,40,0.0001,3.390455
399,2181939717,40,0.0001,1.979374
603,3195701073,40,0.0001,1.619973
15,97068529,40,0.0001,3.211102
191,1121587185,40,0.0001,3.701742
649,3492737188,40,0.0001,1.872373
498,2628072843,40,0.0001,1.938811
722,3922118773,40,0.0001,2.609397
611,3230041760,40,0.0001,1.606531
786,4210724956,40,0.0001,2.750685
31,183012214,40,0.0001,2.898257
785,4195440107,40,0.0001,1.39364
231,1346417140,40,0.0001,2.622044
674,3643118410,40,0.0001,2.611715
79,482127173,40,0.0001,2.884894
735,3996180060,40,0.0001,1.579946
176,999852485,40,0.0001,1.961834
202,1164060874,40,0.0001,1.537894
469,2477678121,40,0.0001,2.110382
310,1753180552,40,0.0001,3.277036
780,4168287510,40,0.0001,2.933058
573,3054920737,40,0.0001,1.905997
423,2280642471,40,0.0001,2.816567
247,1438534482,40,0.0001,2.254817
279,1617926037,40,0.0001,3.647497
268,1562716170,40,0.0001,2.352632
373,2098673600,40,0.0001,1.635927
316,1799224522,40,0.0001,1.782423
96,580856335,40,0.0001,3.684983
550,2943338877,40,0.0001,2.039987
455,2437514316,40,0.0001,2.713658
518,2694091579,40,0.0001,1.731019
572,3053424193,40,0.0001,2.504188
468,2473271835,40,0.0001,3.86894
148,836139446,40,0.0001,1.590058
482,2541197181,40,0.0001,2.126108
769,4112185530,40,0.0001,2.032096
624,3294013000,40,0.0001,2.141145
629,3321819506,40,0.0001,1.869354
351,1971484166,40,0.0001,1.491001
252,1472390359,40,0.0001,2.690697
764,4095548901,40,0.0001,2.263418
650,3492893491,40,0.0001,1.61325
654,3504972200,40,0.0001,2.129174
